"paper_id"|"journal_issue"|"type"|"title"
70090|1387|Olgu Sunumu|Çocukluk döneminde gelişen Behçet hastalığı
203752|19543|Derleme|Vaccines for periodontal disease: A new hope?
52983|13923|Derleme|Integrated calibration method in analytical chemistry
72900|4034|Olgu Sunumu|Tartışmalı olgu
283997|22355|Olgu Sunumu|A rare case of non-surgical vocal cord paralysis: Vocal cord hematoma
204445|3814|Olgu Sunumu|Massive liver hematoma secondary to overdose of warfarin treatment
220918|20131|Olgu Sunumu|Cortisol and Hippocampal Volume as Predictors of Active Suicidal  Behavior in Major Depressive Disorder: Case Report
221244|2896|Olgu Sunumu|Metastasis of carcinoid tumor to the transplanted liver graft:  A rare case report
23389|4474|Olgu Sunumu|Herniasyona neden olan posttravmatik tansiyon pnömosefalus
171989|20123|Olgu Sunumu|Fetal oropharyngeal and neck tumors: Determination of the need for ex-utero intrapartum treatment procedure  
70790|14766|Derleme|Dünya'da ve Türkiye'de meme kanseri tarama (Screening) ve kayıt programları
70835|189|Olgu Sunumu|Transposition of the great arteries in a newborn whose mother was treated with carbamazepine during pregnancy 
70851|189|Olgu Sunumu|Unusual late cardiac complication of left pneumonectomy: left atrial compression
223215|23967|Olgu Sunumu|An unusual case of diffuse pigmented villonodular synovitis  of the shoulder: A multidisciplinary approach with  arthroscopic synovectomy and adjuvant radiotherapy
336730|49586|Derleme|Diseños geométricos en los mosaicos del Conventus Astigitanus, Sebastián Vargas Vázquez, 342 pages, 92 figures, 89 plates, bibliography. Archaeopress Roman Archaeology 13, 2016, £60,00, ISBN 978-1-78491 273 4. 
205025|21990|Olgu Sunumu|Paget's Disease of the Breast Presenting as a  Local Recurrence Following Breast-conserving  Surgery
205027|21990|Olgu Sunumu|Iatrogenic Pneumomediastinum and  Subcutaneous Emphysema after Mandibular Left  First Molar Tooth Extraction
205029|21990|Olgu Sunumu|Should We Use Bridging Therapy during  Switching Patients from Warfarin to Novel Oral  Anticoagulants?
73221|26546|Derleme|Tıp ve felsefe
73376|4037|Olgu Sunumu|Tartışmalı olgu
35152|9488|Derleme|Silicon-based optoelectronics: Progress and challenges
58006|11953|Olgu Sunumu|"Frans'yı Saran Türk Karşıtı ""Virüsler"""
58064|11953|Olgu Sunumu|Querelles et Indiscretions Autour D'Alain-Fournier et du Grand Meaulnes
186398|23919|Olgu Sunumu|Metaplastic Breast Cancer 
243316|1500|Olgu Sunumu|Reticular oral lichen planus: The intra-oral web - A case report
74003|14531|Olgu Sunumu|Dirsekte ağrılı şişlik
35252|9658|Derleme|Minimalizm yeniden ziyaret mi ediliyor? Portekiz Pavyonu ve Alvaro Siza
99317|2944|Olgu Sunumu|Recurrent bruising of lower eyelids: A presenting  symptom of neuroblastoma in a child
70839|189|Olgu Sunumu|Karotis arter stentlemesi yapılan bir olguda koruma cihazındaki mikroembolik materyalin scanning elektron mikroskopi bulguları
70847|189|Olgu Sunumu|Renal artery fenestration in a hypertensive adult patient
70858|189|Olgu Sunumu|A huge right atrium in a patient with ankle edema
283929|13652|Derleme|"Shining light in a dark landscape: MRI evaluation of unusual localization
of endometriosis"
35530|8955|Derleme|Electrocatalytic properties of platinum doped polyaniline and polypyrrole electrodes
109943|1402|Olgu Sunumu|Rifampisine bağlı trombositopeni
50744|1343|Olgu Sunumu|Very low level mosaicism of trisomy 13 in prenatal diagnosis: Who should decide?
141204|219|Olgu Sunumu|Early onset “electrical” heart failure in myotonic dystrophy type 1 patient: the role of ICD biventricular pacing 
141206|219|Olgu Sunumu|Prolonged asystole during hypobaric chamber training 
102280|3737|Olgu Sunumu|Calcific constrictive pericarditis
180388|7129|Olgu Sunumu|Two new records of the genus Prozercon Sellnick, 1943  (Acari: Zerconidae) from Turkey
102425|3746|Olgu Sunumu|Santral venöz kateterizasyon sonrası gelişen nativ triküspid kapak endokarditi
258473|20561|Olgu Sunumu|Anesthetic management of Guillain Barre Syndrome in a  pregnant woman
54333|1382|Olgu Sunumu|Çocuklarda yüksek doz metilprednisolon tedavisinin akut transvers miyelit prognozuna etkisi 
58679|1345|Olgu Sunumu|Multicystic dysplastic kidney: Case report and review of the literature
55345|26078|Derleme|Yenidoğanlarda solunum sıkıntısı nedeni: Postero-lateral diafragma hernisi
256250|20905|Olgu Sunumu|Primary Sjögren's Syndrome First Presenting as  Hypokalemic Quadriparesis
36766|9942|Derleme|Türkiye'nin metamorfik masiflerine toplu bakış
36801|8525|Olgu Sunumu|Housing layout reconsidered in societal context: A case study in Switzerland
105565|2870|Derleme|Gastrointestinal complications and its predictors after cardiac surgery
143983|220|Olgu Sunumu|Nadir bir birliktelik: Atriyoventriküler  nodal yeniden giriş taşikardisi ve  Mahaim aksesuvar yol aracılı  atriyoventriküler taşikardi
144945|14053|Olgu Sunumu|"5-flourouracilinduced encephalopathy in parkinsons disease"
212659|22711|Derleme|Could mean platelet volume be a useful marker for infectious diseases?   a review of literature
50749|1343|Olgu Sunumu|Thanatophoric dysplasia: A case report of recurrence 
145670|3779|Olgu Sunumu|Unruptured left ventricular pseudoaneurysm presenting as mitral stenosis
38456|1337|Olgu Sunumu|A case of an echogenic fetal ovarian cyst resolving spontaneously
122270|14918|Derleme|Review of the six-sigma methodology and its case studies
219628|22495|Olgu Sunumu|Variation of right renal artery duplication with retroaortic left renal vein: a case report
221238|2896|Olgu Sunumu|Spontaneous giant splenic hydatid cyst rupture causing fatal  anaphylactic shock: A case report and brief literature review
221281|2900|Olgu Sunumu|Cytomegalovirus esophagitis in an immunocompetent patient
327640|44935|Derleme|Tanrı’nın Engeli mi Engelli Tanrı mı? Hıristiyan Geleneğinde Engellilik
120600|9012|Derleme|Chemistry of dibenzobarallene
44731|1342|Olgu Sunumu|A rare form of Neu-Laxova Syndrome: A case peport
197503|23063|Olgu Sunumu|Congenital megalourethra in 2 weeks old boy associated with Prune- Belly syndrome
197574|20127|Olgu Sunumu|Sonographic Diagnosis of Fetal Adrenal Hemorrhage Complicating a Vein of Galen Aneurysmal Malformation
127059|12417|Derleme|Current status and future Trends of Augmentative release of Aphidius gifuensis for control of Myzus persicae in China’s Yunnan Province
105589|2870|Derleme|What is the most accurate method for the diagnosis of cytomegalovirus (CMV) enteritis or colitis?
221241|2896|Olgu Sunumu|A case of ulcerative colitis with digital arterial thrombosis
39130|12384|Derleme|Peyzaj planlamasında kavak
71803|1389|Olgu Sunumu|Sağ kolonda dev lipom
200773|1822|Olgu Sunumu|Olfactory reference syndrome developed after stressful life events and response to pharmacological treatment: report of four cases
54365|1383|Olgu Sunumu|Polikistik over sendromu nedenli virilizasyon 
70081|1387|Derleme|Endoskopik girişimlerde sedasyon
70341|1388|Olgu Sunumu|Ailesel hiperkolesterolemi
110777|382|Derleme|Akıllı ilaç kullanımı
203359|20901|Olgu Sunumu|Early Onset of Periodic Fever Syndrome in a Patient Carrying  Both Tumor Necrosis Factor Receptor Superfamily 1A and  Mediterranean Fever Mutations
58180|24459|Derleme|Organic acid pulping of rice straw. 1:Cooking
204398|86|Olgu Sunumu|A giant clear cell sarcoma on right scapular: A case report
205039|21991|Olgu Sunumu|Hemochromatosis Presenting with Diabetic  Ketoacidosis: A Rare Case Report
112675|3743|Olgu Sunumu|Olağandışı görünümlü trombüsün eşlik ettiği kalsifiye sol ventrikül anevrizması 
112783|3744|Olgu Sunumu|A complication of pacemaker implantation: a large pneumothorax compressing the entire left lung
112910|3747|Olgu Sunumu|Double “Mercedes-Benz” sign secondary to tuberculous pericarditis
112989|3764|Olgu Sunumu|Atypical left bundle branch block in a patient with hypertrophic cardiomyopathy
334900|47276|Olgu Sunumu|Spinal Subaraknoid Hemoraji: Olgu Sunumu
113671|3759|Olgu Sunumu|Case images: Thrombosed aortic dissection in an  asymptomtic elderly patient
113668|3750|Olgu Sunumu|Pseudoaneurysm of the mitral-aortic intervalvular fibrosa after aortic valve replacement
113728|3749|Olgu Sunumu|Case images: Bilateral coronary artery to pulmonary artery fistulas associated with significant coronary artery atherosclerosis
113729|3749|Olgu Sunumu|Case images: Arrhythmogenic right ventricular cardiomyopathy with severe biventricular heart failure 
221282|2900|Olgu Sunumu|Pulmonary embolism and acute pancreatitis: Case series and review
54264|1380|Olgu Sunumu|Polikliniğe hipotiroidiye bağlı bradikardi ve senkop ile başvuran olgunun değerlendirilmesi 
208470|1826|Olgu Sunumu|Aripiprazole Treatment in a Patient with Schizophrenia  and Severe Antipsychotic-Induced Parkinsonism Following  Long-Term use of Methylphenidate: A Case Report
78471|192|Olgu Sunumu|Midterm survival following repair of a giant left ventricular true aneurysm ruptured during operation and associated with papillary muscle rupture
116683|3768|Olgu Sunumu|Left circumflex artery originating from the pulmonary artery in an adult
215871|22561|Derleme|Uluslararası Uyuşturucu Politikaları ve  Halk Sağlığı Sempozyumunun Ardından
270501|14902|Olgu Sunumu|Malignant Mesenchymal Tumor of the Prostate: A Case Report
304636|44789|Derleme|Kutbüddin eş-Şîrâzî’ye el-Keşşâf Şerhi Nispeti Konusunda Yeni Veriler
305102|42766|Olgu Sunumu|Massive Hemoptysis from a Pulmonary Artery Pseudoaneurysm during Cardiac Surgery
70834|189|Olgu Sunumu|Incomplete Kawasaki disease: a pediatric diagnostic conflict 
218619|22494|Olgu Sunumu|High origin of the third digital branch of the median nerve
218605|22493|Olgu Sunumu|Coracobrachialis muscle pierced by two nerves: case report
219100|23084|Olgu Sunumu|Should we be bothered with asymptomatic endocervical polyps in  perimenopausal women?
22151|2730|Olgu Sunumu|Akut karın ve pelvik kitle bulgularına yol açan torsiyone gezici dalak olgusu
22819|2808|Olgu Sunumu|Survival from the precocious brain metastasis of the colon cancer
22942|3017|Olgu Sunumu|Haemophilus parainfluenzae endocarditis
22945|3017|Olgu Sunumu|Late onset status epilepticus as a sign of multiple sclerosis
23404|4475|Olgu Sunumu|Management of Lisfranc's fracture-dislocation
23668|5677|Derleme|Isı işlemi görmüş et ve et ürünlerinde tür ayırımı
24239|17987|Derleme|Hayvan deneyleri ve in vitro deney sonuç raporları ve yayınlarında hayvanlarin spesifikasyonu ile yaşama koşulları ve deney dizaynına ilişkin bilgilerin verilme kuralları
25034|7558|Olgu Sunumu|Bir buzağıda polymelia, diphalia ve atresia ani et recti olguları
80006|193|Olgu Sunumu|Complex congenital anomalies of superior vena cava and pulmonary veins with left-sided inferior vena cava
80615|14231|Olgu Sunumu|İki buçuk yıllık karın ağrısı ve kusma öyküsü olan 14 yaşında kız hasta 
81053|3739|Olgu Sunumu|Near-syncopal episodes associated with a carotid body tumor
81081|3742|Olgu Sunumu|Transtorasik ekokardiyografi ile tanı konan pulmoner tromboemboli
85769|195|Olgu Sunumu|Different clinical presentations of arrhythmogenic right ventricular cardiomyopathy in two brothers
145181|221|Olgu Sunumu|A 13-year-old boy with a short QT interval
145835|7306|Derleme|Impact of the common agricultural policy on the development of viticulture in bulgaria
194713|80|Olgu Sunumu|Parvovirus B19-induced acute bilateral  carpal tunnel syndrome in twin girls
52748|1344|Olgu Sunumu|Trisomy 13 and fallot tetralogy: A case report
105588|2870|Derleme|What is the most accurate method for the assesment of small bowel in involvement in Crohn's disease?
108437|4572|Olgu Sunumu|Stres üriner inlcontinansm tedavisinde minimal invaziv yeni bir yöntem: Needleless® sistemi 
192624|23661|Derleme|Lacrimal Gland Pathologies from an Anatomical Perspective
111397|4406|Derleme|Gebelik ve hiperkoagülabilite
35273|9663|Derleme|Temel tasarım dersinin kuramsal altyapısı: Gestalt algı kuramı
168470|20891|Olgu Sunumu|Aortic Valve Involvement in a Patient With Granulomatosis With Polyangiitis
123454|211|Olgu Sunumu|Late bare-metal stent thrombosis in a patient with Crohn’s disease
168887|20122|Olgu Sunumu|Protein s deficiency and an adult case with moyamoya syndrome that presented with primary intraventricular haemorrhage
84941|16194|Olgu Sunumu|Early recognition of polyglandular autoimmune syndrome type II
171831|3797|Derleme|ESC National Societies Cardiovascular Journals Editors Network Almanac 2014: cardiomyopathies 
127154|217|Olgu Sunumu|Ventriküler destek aygıtı ve kardiyak defibrilatör takılı hastada başarılı VT ablasyonu
127192|217|Olgu Sunumu|Catecholamine-induced cardiomyopathy and paraganglioneuroma in a pediatric patient
212667|22712|Olgu Sunumu|Plasma 25-hydroxyvitamin D Status and Tooth Loss: A Case Report with Review of Literature
173637|20124|Olgu Sunumu|Problems with the Median Arcuate Ligament Should Be Recognized  before Surgery; Its Importance in Pancreaticoduodenectomy
132814|19644|Derleme|Bilim ve teknolojideki gelişmeler III
1669|10593|Derleme|Öz Yazar
37286|9669|Derleme|Çok katlı betonarme yapılarda strüktürel düzenler
44983|3026|Olgu Sunumu|Mesenchymal chondrosarcoma of the mandible
267502|7411|Olgu Sunumu|An unusual bladder mass: Dermoid cyst and review of  the literature
140813|1358|Olgu Sunumu|Mature cystic teratoma complicated with pseudo - meigs syndrome and elevated CA-125 level in puerperium: A case presentation and review of the literature 
144425|20117|Olgu Sunumu|A rare cause of endocarditis: Streptococcus pyogenes 
144949|14053|Derleme|Renal cell cancer, environmental arsenic exposure and carcinogenic mutations
145882|1809|Olgu Sunumu|Antidepressant drugs and risk of venous thromboembolism: A case report and literature review
2113|11790|Derleme|Kamu Mali Yönetiminin Açıklık ve Samimilik İlkeleri Açısından Analizi
132837|19646|Derleme|"20. Yüzyılda diğer gelişmeler"
78464|192|Olgu Sunumu|Persistent atrial fibrillation associated with gastroesophageal reflux accompanied by hiatal hernia
81055|3740|Olgu Sunumu|Hypertension with coarctation of the aorta and abdominal continuous murmur
36099|8709|Derleme|Effect of friction on the evolution of vorticity fields
46226|13223|Derleme|Darülfünun Edebiyat Fakültesi Mecmuası'ndaki Makaleler ve Yazarları
47780|7269|Derleme|Süt sığırı rasyonlarında ilave yağların kullanılma olanakları
154538|13556|Derleme|What do we know about metabolic syndrome in adolescents with PCOS?
154539|13556|Olgu Sunumu|Integration of three-dimensional ultrasonography in the prenatal diagnosis of amniotic band syndrome: A case report
186521|23916|Olgu Sunumu|Modified Radical Mastectomy under Local Anesthesia in High-Risk Male Breast Cancer 
22141|2730|Olgu Sunumu|İnferior vena kavanın membranöz tıkanması ve hepatoselüler karsinom
72495|1390|Olgu Sunumu|Adefovir dipivoksil kullanımı ve missed abortus 
161282|16647|Derleme|Bir Faik Tanman da geçti bu cihandan
237689|23969|Derleme|Practice-audit-publish: A practice reflection
164798|33486|Olgu Sunumu|Primary amyloidosis of the bladder mimicking bladder tumor
77711|6853|Olgu Sunumu|A case report: algal Bloom of Microcystis aeruginosa in a dirinking-water body, Eğirdir Lake, Turkey
168066|20120|Olgu Sunumu|A case of urachal malacoplakia that seems like urachal cancer 
168384|20890|Olgu Sunumu|Coexistence of ankylosing spondylitis with morphea:  A case report
1665|10594|Derleme|Oscar Wilde'in the Picture of Dorian Gray Romanında Dorian'in İçsel Karmaşası
199333|23043|Olgu Sunumu|A Novel Homozygous Mutation in the Transient Receptor Potential  Melastatin 6 Gene: A Case Report
170663|21334|Olgu Sunumu|Life-saving urgent intervention in a   low-birth-weight newborn with   obstructed supracardiac total   anomalous pulmonary venous   connection: Stenting the vertical vein
170884|33683|Olgu Sunumu|Pistachios are not always delicious: An interesting aspiration  
171977|20123|Olgu Sunumu|Cochlear implantation in extraordinary cases  
202510|1366|Derleme|Problems and Complications During the Treatment of Infertility in Women with Polycystic Ovary Syndrome
173635|20124|Olgu Sunumu|A Rare Etiology of Heart Failure: Traumatic Arteriovenous Fistula  Due to Stab Injury 17 Years Ago
